Temperature_C,Humidity_Percent,CO_ppm
23.2,57.11,44.98
-11.46,35.55,16.42
-10.28,46.55,9.91
33.02,24.95,26.74
10.09,74.36,4.61
-1.84,39.63,35.11
15.02,75.18,33.57
-12.66,54.58,1.53
18.19,42.13,20.08
19.2,46.34,26.62
36.85,71.53,35.85
5.26,49.14,5.82
24.49,53.75,20.78
-14.46,41.2,0.28
-7.63,58.92,12.64
26.72,45.43,33.35
30.42,64.01,34.91
30.76,27.67,15.59
28.53,54.44,23.15
27.28,58.19,19.43
-12.95,91.71,30.32
-7.03,80.49,13.09
7.15,61.26,3.07
23.1,15.65,25.9
31.54,53.41,0.87
24.21,15.16,28.58
-7.68,47.9,16.14
39.49,40.32,44.61
-3.99,20.2,32.84
21.79,58.58,1.28
-11.85,71.82,2.3
8.77,19.53,40.46
25.18,15.18,14.94
-10.03,82.16,15.98
36.25,55.7,13.87
1.99,73.48,17.24
-3.05,47.61,8.87
-9.95,38.9,31.71
18.51,87.77,12.13
-8.5,19.3,39.13
31.99,84.04,28.69
24.68,62.4,43.28
-10.5,75.49,9.55
39.83,61.14,27.36
36.13,92.89,28.31
39.74,44.82,29.53
-8.72,62.37,4.82
-3.02,21.73,29.58
12.49,47.48,15.98
16.83,52.27,4.05
-4.8,63.97,1.58
37.3,31.24,39.75
38.57,40.99,27.65
-4.5,88.73,40.78
11.48,57.39,4.0
0.23,88.11,7.57
14.15,54.15,24.74
10.36,36.73,6.21
11.19,55.45,13.73
32.96,73.84,40.34
38.96,45.35,9.81
-10.82,67.12,0.61
-13.43,84.14,30.04
21.3,87.1,29.54
-5.57,19.93,18.27
-14.92,54.83,44.39
24.47,92.28,35.8
29.24,53.37,11.13
17.46,16.54,41.28
11.98,69.21,9.91
-12.56,83.71,31.94
12.63,29.48,28.58
19.41,72.84,19.81
34.29,22.27,39.88
9.08,60.26,25.5
-2.3,78.38,21.07
-13.51,63.56,9.45
22.55,48.93,36.68
30.8,67.45,25.96
1.84,56.54,27.71
18.94,85.97,36.34
21.28,45.59,9.79
-13.72,80.28,23.39
-1.25,35.22,7.48
23.4,62.38,24.06
39.99,28.84,33.78
1.47,65.15,8.62
35.85,47.82,33.46
11.5,28.51,6.67
-8.76,67.86,1.68
12.04,22.9,24.28
2.28,92.84,30.94
22.26,64.66,20.22
-13.92,63.55,7.1
24.87,41.37,32.83
28.64,21.01,21.86
7.45,32.93,2.12
25.94,81.72,18.8
31.33,53.55,1.16
8.06,80.68,0.46
21.4,37.27,34.1
17.11,26.62,44.24
27.78,15.16,10.02
-13.26,91.63,37.07
22.91,87.69,12.61
-0.44,62.61,44.76
17.76,38.27,5.28
30.34,39.26,17.9
14.45,77.33,6.59
21.42,65.01,36.5
29.59,53.03,2.94
-12.98,84.05,16.41
14.32,40.71,16.25
8.5,24.02,1.15
27.39,30.05,22.13
38.38,53.26,38.75
8.34,60.76,11.91
-0.34,70.31,5.94
19.56,85.86,1.21
14.16,44.9,42.17
10.19,71.42,9.94
-11.6,52.32,43.96
6.75,89.87,31.53
16.62,30.22,9.12
-3.62,78.85,27.64
21.97,28.01,27.4
12.45,56.54,29.57
1.56,90.76,37.58
38.69,44.3,8.53
8.18,76.42,41.09
17.78,41.21,30.4
33.69,71.95,42.85
18.52,76.87,41.97
19.93,91.32,25.32
9.55,71.49,5.86
-10.81,68.46,10.97
1.39,82.06,23.03
11.06,43.12,28.5
8.82,70.75,25.54
25.55,70.22,15.96
5.68,57.78,2.36
31.03,64.38,20.34
3.64,71.78,10.34
30.76,83.87,37.94
17.9,88.16,23.07
31.32,57.04,35.49
35.01,68.01,8.67
37.39,55.58,40.95
27.94,68.73,7.11
27.62,40.86,13.19
-9.38,36.03,30.02
24.18,41.79,17.78
19.37,32.81,14.73
9.87,42.59,9.75
15.61,40.04,32.31
27.24,81.04,21.31
4.97,65.11,0.13
27.85,19.42,9.58
-8.38,63.24,1.2
34.49,80.38,35.19
-1.75,17.02,14.27
14.28,51.88,7.61
7.9,50.1,2.52
-10.71,92.22,13.01
30.57,79.43,18.57
-7.86,37.02,29.67
13.09,16.86,37.19
-4.7,42.93,1.38
38.33,20.07,26.11
20.48,61.32,21.22
-0.85,84.17,2.64
30.06,32.98,42.98
-13.18,28.23,35.08
1.58,41.05,19.58
16.83,19.66,4.16
-1.85,76.4,28.58
28.79,92.34,14.65
32.83,60.91,3.32
14.84,19.69,23.24
28.57,68.43,34.16
33.63,75.41,1.67
-12.19,35.48,37.5
14.24,42.12,39.43
36.06,25.44,9.77
-12.37,67.59,10.01
29.45,15.56,25.69
-12.13,32.35,27.6
17.65,73.37,32.23
39.37,79.12,28.37
8.22,92.7,30.57
29.21,82.12,26.27
16.69,26.14,34.47
18.94,86.82,23.15
18.2,58.56,40.09
21.36,28.07,1.5
-13.0,20.86,17.85
13.67,30.42,16.72
33.05,49.09,25.89
-4.21,82.07,40.25
-10.21,55.47,22.45
8.66,38.9,11.65
14.8,78.6,39.24
7.36,67.42,7.94
24.37,92.58,6.65
-13.66,66.3,5.36
6.38,82.97,35.37
-6.44,52.42,15.42
-11.14,71.36,21.12
-12.99,73.76,23.5
-2.72,24.28,16.52
7.7,27.79,44.95
34.95,56.25,24.98
-8.58,82.9,15.96
32.7,61.71,34.73
14.97,83.83,44.11
21.33,71.87,20.4
33.88,51.29,15.87
7.8,48.34,17.88
5.91,18.38,6.19
36.33,48.83,35.63
21.22,91.29,19.64
25.41,34.35,31.37
2.99,37.58,25.98
23.69,78.22,5.0
-8.3,68.48,15.29
-2.8,84.35,16.24
26.13,53.62,23.82
23.94,53.09,5.53
5.89,51.99,43.57
32.03,85.16,13.78
-0.05,83.83,8.44
39.2,31.01,9.11
-9.66,84.42,0.05
33.98,60.8,42.84
3.15,73.81,30.87
-9.3,69.52,3.73
38.32,70.03,37.66
-0.04,84.12,30.94
36.7,30.89,30.96
29.44,61.98,7.77
18.06,22.9,7.5
17.02,67.73,44.88
-3.21,64.13,0.71
32.16,39.78,21.57
32.53,30.37,25.92
-4.16,48.76,12.77
13.1,38.6,1.97
8.11,57.9,17.16
-8.07,72.84,14.37
2.26,36.37,18.58
-10.13,39.21,6.64
12.11,45.52,29.58
8.94,31.46,37.65
37.37,20.17,33.5
5.5,60.48,13.96
15.87,82.07,19.09
33.29,39.63,38.51
32.44,25.54,27.5
-1.92,18.24,37.14
15.52,92.45,24.67
27.63,84.47,36.24
5.33,51.73,29.24
27.38,75.52,4.28
6.96,32.36,19.25
15.36,77.55,18.13
20.91,34.18,23.72
0.87,53.02,34.12
16.34,27.29,37.01
-12.2,35.52,31.85
-1.68,45.29,37.26
35.56,18.8,28.01
8.99,27.52,11.07
37.51,57.35,21.57
-6.24,64.8,11.5
11.96,68.73,43.93
15.39,66.85,26.37
0.36,73.13,23.76
34.31,26.23,1.36
32.93,49.72,8.9
10.14,57.08,28.27
-6.71,91.21,22.82
15.32,36.9,36.89
18.62,75.69,26.9
4.01,53.29,7.24
8.21,77.34,26.22
16.58,43.23,3.5
24.38,85.75,9.74
-11.37,21.43,23.36
-13.64,32.27,9.42
0.93,27.11,9.21
14.32,17.94,4.74
-14.28,46.6,26.6
33.78,74.75,42.59
16.71,29.55,7.44
39.87,51.64,21.37
34.01,82.46,20.35
16.46,44.34,42.25
12.11,40.23,26.23
-5.14,15.51,29.29
30.63,60.08,11.0
-11.55,46.18,35.62
27.97,46.79,18.78
30.6,88.65,27.68
30.71,34.11,3.2
11.3,54.4,0.95
-10.74,74.8,19.43
-11.67,61.11,7.66
38.8,57.76,37.0
22.19,63.8,1.22
32.23,30.81,2.55
31.7,69.15,24.9
-0.09,78.95,36.31
37.46,31.62,8.83
3.44,53.87,5.17
-6.22,43.33,32.03
9.26,44.96,25.0
39.22,27.08,2.18
6.88,68.11,43.39
14.05,30.04,0.26
13.91,57.67,9.98
-2.82,33.87,32.07
19.3,25.61,14.02
9.64,36.13,22.62
10.21,47.32,5.26
36.86,27.53,5.32
31.49,91.78,24.27
33.47,92.36,39.67
31.69,47.35,16.27
12.68,48.13,3.76
19.22,63.44,28.66
-13.58,79.28,30.96
-8.93,82.71,43.43
30.52,74.52,26.62
-14.65,83.6,31.67
-11.44,50.44,16.45
-12.03,79.85,16.9
-5.28,64.39,8.97
30.31,29.52,30.33
22.05,24.17,12.01
3.8,91.06,2.22
15.34,85.75,21.99
39.85,29.2,10.71
-7.77,53.84,10.32
-13.45,60.69,33.84
32.2,22.59,10.0
7.91,82.61,24.22
-13.16,26.92,41.56
22.1,61.28,40.26
20.75,54.61,22.88
21.26,16.69,34.74
22.11,25.36,36.55
-8.33,73.67,25.44
20.41,26.18,1.78
9.71,78.04,22.03
4.56,28.08,5.41
14.67,76.27,24.29
31.85,67.67,23.88
-1.68,28.84,36.14
-12.64,61.46,29.35
2.74,25.92,16.74
26.43,48.33,33.76
6.78,21.84,5.23
19.77,80.44,4.11
7.08,65.5,37.55
33.06,87.96,41.17
14.46,60.89,2.12
4.5,60.85,23.42
36.47,55.03,26.31
29.77,45.53,41.25
31.82,15.06,38.26
8.71,73.26,32.08
1.69,73.25,23.55
11.22,75.65,28.17
35.12,60.29,29.04
-11.7,78.84,20.06
17.82,79.57,16.07
3.56,88.8,20.92
0.5,24.98,16.7
18.96,58.05,12.98
7.23,32.08,23.43
1.94,46.39,5.5
35.9,85.41,36.32
24.71,71.09,11.5
9.35,30.29,10.44
-12.43,85.01,39.92
12.23,71.97,33.5
33.53,62.52,5.06
19.99,21.66,5.32
23.52,72.94,30.02
-13.57,41.01,21.55
-5.22,28.76,0.34
36.64,70.12,12.89
32.93,59.38,22.47
24.56,71.24,29.95
2.86,27.11,11.39
-12.29,52.47,43.98
26.08,16.66,31.17
-11.74,53.88,8.15
37.49,47.86,6.81
17.55,59.0,18.42
17.19,39.16,43.98
28.69,78.54,16.96
6.72,17.95,41.78
7.33,33.96,8.44
-13.73,84.53,6.04
39.47,61.07,23.95
5.52,23.1,13.71
30.71,46.92,39.73
-3.09,23.93,33.16
38.86,41.04,18.28
15.08,23.9,15.46
16.48,46.31,27.66
-2.07,39.51,28.19
3.34,53.92,20.91
-13.96,52.39,37.05
-9.08,60.65,35.37
-14.58,15.22,17.7
-8.18,55.83,39.19
38.84,66.64,37.53
19.7,32.91,44.66
32.29,45.91,1.89
-13.45,18.77,40.26
-5.9,74.06,9.01
5.48,57.1,9.88
-14.41,63.22,39.56
16.61,69.54,18.71
-9.99,16.6,18.74
25.39,17.56,17.64
12.16,82.33,7.29
15.86,16.42,25.59
28.68,30.03,27.75
11.25,82.76,41.07
26.73,27.47,11.91
-12.56,17.31,12.73
25.73,31.62,4.02
-14.68,88.45,28.54
13.9,81.98,38.08
13.08,52.43,9.4
-13.59,37.86,16.92
-5.88,61.62,41.12
16.08,69.36,43.46
17.74,35.02,11.41
2.46,72.34,11.71
10.39,37.54,36.57
-11.5,65.3,33.38
24.55,47.81,26.82
31.92,74.12,9.91
-4.52,88.83,32.41
0.17,40.73,12.48
-11.88,48.32,38.44
-7.63,52.33,42.22
7.33,73.4,14.69
29.09,91.17,23.91
11.33,82.97,9.75
-4.86,87.69,24.59
31.92,26.94,19.52
18.23,62.23,15.12
-10.98,54.58,39.93
23.82,20.64,31.46
34.38,37.11,3.45
-0.4,45.21,11.75
1.69,37.7,27.85
0.73,44.72,5.53
26.5,35.33,15.8
35.47,69.49,29.15
-12.82,53.66,44.85
-9.05,35.5,28.91
-6.54,51.0,39.28
5.23,87.62,13.31
0.59,41.02,32.69
14.5,47.91,24.53
-9.39,38.19,3.0
31.26,20.71,10.17
20.53,38.71,10.19
38.77,47.07,2.93
29.84,87.83,15.59
-9.18,81.15,24.98
7.81,53.64,8.37
4.22,51.19,44.35
-0.26,45.84,11.16
-11.78,22.61,35.35
-13.93,58.95,13.85
6.84,21.39,31.08
-3.9,60.65,41.3
21.87,51.12,1.67
17.21,44.54,42.3
20.92,82.75,7.04
-6.83,29.14,35.95
15.6,77.59,1.13
-7.22,92.2,14.74
3.21,69.57,24.22
-10.44,59.31,24.86
18.12,80.28,15.36
26.11,41.0,6.22
39.72,62.52,0.71
-9.81,81.66,40.51
28.32,39.32,1.28
17.19,68.05,33.87
-12.31,84.33,12.38
-2.51,44.48,35.63
6.59,74.91,4.53
-9.09,26.27,31.07
30.26,84.55,40.33
18.31,84.34,22.94
20.3,85.1,32.12
31.05,79.1,34.72
4.76,35.87,4.18
-14.83,65.59,22.43
19.03,51.94,39.67
35.88,87.08,32.79
27.74,53.8,10.26
18.34,79.77,43.5
0.52,92.49,41.81
0.67,78.47,13.82
26.98,55.95,13.8
16.69,67.12,36.61
-8.93,63.06,2.07
19.18,65.34,35.03
10.21,36.63,7.05
27.33,73.29,5.56
2.08,25.77,0.06
13.13,84.82,17.04
36.21,55.88,22.73
16.76,83.84,33.0
34.39,57.86,0.69
13.33,83.15,7.37
24.72,67.06,5.97
39.71,85.21,21.01
0.04,72.1,44.58
0.09,39.53,4.1
26.15,22.04,43.38
16.06,76.62,23.37
15.81,21.19,16.95
-12.18,50.16,36.85
20.61,27.5,18.27
-0.09,33.2,25.98
17.98,22.83,29.35
-8.48,91.26,13.71
-9.37,45.09,33.6
16.08,44.06,38.19
3.05,84.05,25.63
17.08,55.45,41.62
1.6,77.02,18.88
23.02,84.63,26.25
14.84,59.35,37.0
17.89,92.16,11.75
-1.47,21.82,24.56
27.23,52.01,2.41
-5.11,62.13,39.99
28.13,53.27,12.27
25.01,79.22,18.22
-12.19,41.77,36.88
30.71,75.74,29.53
-2.57,57.56,39.48
22.47,34.87,40.26
-4.71,45.11,9.48
12.57,30.0,24.98
-7.3,48.9,1.4
-5.51,88.88,34.26
38.64,35.46,42.49
32.8,61.37,34.69
25.34,65.76,5.44
28.76,58.27,10.98
25.28,46.65,35.49
-11.51,57.31,27.17
22.82,20.79,37.11
29.01,32.74,31.62
11.17,64.77,22.35
30.7,33.35,4.9
20.38,75.87,40.16
25.81,27.49,21.45
13.74,82.08,40.4
35.92,47.83,15.98
20.69,84.92,29.74
26.09,30.38,2.96
-1.4,55.19,25.24
24.31,48.76,23.23
24.04,87.34,18.6
-5.52,36.3,29.3
-9.3,52.27,6.69
-3.46,87.67,32.33
22.89,52.25,19.17
-3.3,79.91,42.34
2.13,35.28,31.04
26.38,89.98,29.06
29.42,44.52,20.51
30.91,60.41,29.26
29.07,85.18,42.11
-7.85,73.8,8.84
30.44,45.53,8.9
-7.06,42.51,17.1
-2.01,47.21,20.95
28.59,86.79,29.94
3.13,60.55,42.44
28.9,17.49,8.75
19.64,77.7,19.79
13.56,56.99,23.85
15.6,75.98,16.93
22.94,70.49,44.28
39.04,17.25,22.29
38.04,42.15,12.39
-6.35,52.18,2.88
25.74,79.89,4.26
34.08,57.97,22.27
36.5,15.27,31.56
38.29,73.21,23.31
27.38,77.9,4.3
8.93,37.67,32.06
23.36,55.12,20.93
24.86,25.22,22.15
4.76,77.74,34.38
21.15,50.12,12.76
24.14,82.97,18.55
-3.73,61.72,17.85
14.94,76.97,4.01
31.64,31.31,33.7
21.59,50.11,2.69
27.38,86.81,22.5
35.39,51.48,44.67
-14.49,49.74,1.92
-2.36,60.82,32.87
-2.49,57.91,40.44
26.85,73.71,7.29
30.09,27.31,4.04
15.46,81.18,0.77
-6.41,67.75,16.85
1.57,79.7,5.61
7.87,37.1,36.52
33.41,82.37,6.63
18.2,18.21,13.43
18.56,86.78,30.62
-5.87,90.6,31.59
38.69,35.96,38.05
1.94,35.78,33.15
28.4,28.47,10.71
-0.31,43.74,41.83
28.39,86.89,8.91
19.56,15.08,6.95
-0.94,66.31,2.47
33.51,23.78,12.31
16.44,71.01,31.17
23.53,42.56,26.49
9.86,56.03,24.39
39.72,57.2,10.42
23.14,19.56,37.8
1.79,45.55,16.62
-5.45,78.0,27.54
-14.3,85.47,22.45
-10.41,88.33,21.34
-10.3,78.15,32.05
-3.24,54.8,31.41
33.78,69.81,7.11
18.22,24.79,25.71
-7.78,67.27,18.76
5.16,86.91,34.0
-8.46,44.76,15.18
13.11,47.56,27.6
-4.19,56.56,40.39
38.71,73.33,29.79
12.56,52.97,17.4
1.29,78.68,30.5
25.62,53.89,33.39
-8.61,34.76,42.8
29.31,42.05,0.05
-1.64,78.29,7.51
-7.22,72.79,32.71
-5.09,77.78,4.37
17.06,39.15,14.06
33.38,42.8,30.15
10.17,35.69,20.43
10.95,71.74,22.21
0.33,53.95,3.76
2.04,74.72,37.01
39.64,27.72,20.12
0.28,32.51,11.65
36.56,65.93,40.6
2.73,82.65,6.97
24.83,35.75,32.11
-0.81,17.77,40.74
0.26,28.76,14.38
35.96,81.49,41.68
28.87,66.84,16.18
33.17,21.65,38.73
19.38,55.15,34.56
7.7,59.13,38.68
30.71,64.53,17.71
-11.56,60.85,34.66
-13.2,89.65,41.19
23.1,36.35,21.91
-10.01,71.83,29.64
-13.26,68.53,41.35
30.97,17.31,7.56
-0.95,74.09,18.18
18.85,49.99,10.28
39.85,71.45,36.6
-0.57,65.91,19.01
34.41,74.27,7.49
8.05,91.94,21.35
26.87,50.81,23.22
34.75,45.58,20.43
-6.81,51.87,31.29
34.81,59.95,44.64
8.03,82.58,27.37
31.36,52.18,16.63
4.73,56.44,2.92
32.67,81.12,30.81
23.14,48.18,10.13
33.23,20.22,32.28
-5.88,59.84,32.99
38.24,53.68,24.86
-3.38,58.44,34.52
-2.43,77.62,9.25
-2.6,42.37,6.02
9.88,49.37,17.59
34.1,16.87,38.17
4.19,48.12,13.82
-5.25,30.12,19.55
-12.62,24.12,42.32
33.92,78.92,29.74
30.99,63.23,18.15
-5.41,60.27,8.78
23.32,64.12,32.05
-4.69,19.58,38.85
-7.32,31.99,44.16
33.78,72.26,33.27
21.17,58.89,17.18
36.75,35.17,1.84
-7.42,69.03,14.58
35.72,32.87,41.66
33.16,32.77,2.88
1.84,41.3,2.44
22.25,75.29,8.84
24.74,86.26,13.57
27.84,42.11,31.78
37.46,23.47,43.58
4.56,48.89,25.11
29.4,30.4,42.87
16.95,71.08,5.62
31.59,24.63,4.34
10.72,33.04,25.0
1.51,53.82,10.18
38.0,26.45,24.35
-6.15,83.59,41.33
-12.88,38.67,40.93
33.64,34.81,10.79
-9.45,92.15,42.16
27.81,22.28,33.84
-4.75,15.33,27.49
14.52,35.18,30.91
3.9,33.93,10.14
-10.0,46.58,34.46
32.57,34.62,28.0
1.49,18.85,24.17
12.56,34.34,41.11
6.92,30.04,18.23
3.14,55.1,12.23
-2.39,28.31,41.95
-8.5,41.09,15.29
-10.01,57.5,1.21
35.49,62.88,27.96
-0.89,20.69,42.82
-9.15,35.01,28.82
-14.39,36.98,3.06
-2.89,20.84,28.2
25.84,76.39,24.39
6.7,46.11,13.05
37.08,79.51,35.73
12.5,38.97,41.24
28.0,33.77,32.49
34.05,92.48,16.88
-14.19,79.15,36.87
-3.91,91.45,35.78
24.45,54.74,32.22
34.4,73.19,35.41
-12.66,17.37,14.43
-0.22,68.13,12.8
26.56,37.84,5.87
9.79,77.88,3.67
-10.41,63.07,42.52
6.65,89.01,10.59
14.32,39.69,14.18
15.65,25.4,28.9
5.63,17.21,37.57
7.04,33.44,0.79
26.71,83.94,9.29
-10.57,84.36,18.43
37.74,62.59,28.87
37.18,21.18,20.85
-5.61,23.05,26.66
15.64,37.17,38.01
12.71,26.63,14.76
-6.09,61.02,29.0
-1.36,57.22,4.48
7.63,26.88,44.75
16.79,27.16,4.54
22.12,57.97,17.23
23.8,60.45,9.82
-12.02,67.56,40.62
-1.14,32.88,19.41
1.93,52.64,12.13
18.31,21.55,29.09
-0.9,40.63,43.93
-12.76,76.98,3.7
29.58,30.19,17.12
32.28,21.12,21.54
-5.79,40.99,12.95
-4.41,59.5,43.12
-12.71,22.34,36.09
26.43,17.97,17.06
5.99,70.09,15.07
18.4,34.53,5.01
13.45,33.09,25.97
23.23,43.88,40.05
31.07,45.02,35.74
34.3,48.5,21.67
-10.0,34.85,44.9
31.47,32.84,42.42
26.95,23.71,41.23
33.18,32.78,13.96
35.76,35.29,44.99
38.87,59.64,32.38
-10.23,16.77,18.3
5.05,17.21,36.14
23.93,41.26,21.72
-0.23,35.14,9.66
35.32,54.38,13.92
0.74,64.91,12.75
-1.66,17.6,29.84
36.39,22.97,8.36
0.78,69.7,41.17
0.75,65.74,22.68
3.65,38.15,14.4
38.49,88.3,25.37
-7.56,34.76,7.19
11.69,21.81,17.98
2.38,68.51,35.38
-7.49,57.31,33.47
7.32,54.23,26.09
20.32,20.51,14.55
10.32,47.57,18.77
1.76,28.12,23.3
33.79,52.03,44.59
2.0,84.8,5.89
-13.99,60.41,43.34
15.88,26.97,38.43
-10.04,75.13,1.14
30.04,57.04,2.72
9.85,48.64,13.8
-10.87,44.11,2.7
11.06,18.87,42.14
8.81,39.85,15.63
8.12,50.03,24.33
21.66,39.7,0.38
34.79,60.45,17.71
22.3,54.17,28.04
-2.53,24.35,2.67
-5.6,27.27,37.03
-3.98,82.4,26.38
13.31,92.87,44.46
8.15,38.06,28.83
-7.2,39.14,37.0
10.58,71.58,31.97
-14.84,81.49,34.01
19.31,22.74,42.19
9.44,21.47,6.6
39.18,92.07,40.73
-6.19,65.45,2.44
9.27,75.57,44.62
-13.97,67.87,10.61
-5.57,71.48,22.09
38.13,35.66,26.17
39.06,48.33,7.31
-14.09,83.53,43.57
29.44,30.98,27.48
8.91,62.09,25.09
29.26,47.73,32.9
11.42,87.09,0.83
36.09,59.13,23.24
-6.08,30.56,44.8
-1.53,16.13,27.75
0.19,17.97,35.18
35.14,82.03,10.54
3.08,76.75,16.36
37.44,22.04,2.36
19.71,58.68,34.54
32.62,20.49,28.35
31.62,86.15,5.72
-7.12,30.53,42.97
-1.89,48.96,6.9
37.16,52.16,10.08
-8.86,50.55,14.97
25.57,53.87,39.85
34.26,58.89,27.7
14.01,65.54,33.29
5.13,44.61,20.34
6.59,54.54,23.47
-1.33,45.08,24.88
37.99,87.15,16.47
8.66,82.0,37.17
-13.26,64.17,8.45
-7.45,30.71,8.21
-7.49,37.1,37.11
-2.34,56.34,13.03
-5.59,23.9,10.37
5.5,77.4,37.33
-1.77,32.88,23.95
26.82,22.34,14.99
34.27,60.25,28.33
-3.65,87.03,37.85
21.27,37.31,9.62
17.39,43.33,26.81
18.73,59.83,9.7
-13.05,17.19,13.14
-2.99,57.75,40.63
1.13,66.69,14.09
-10.19,35.14,8.44
37.79,31.59,37.94
26.62,83.54,11.57
-6.45,90.95,21.52
-8.65,43.62,4.59
29.13,65.14,41.59
13.88,67.33,34.72
-10.59,68.44,2.13
0.06,28.48,3.65
-8.08,36.35,12.26
13.93,67.15,39.03
14.11,33.39,34.95
39.47,57.33,43.31
-11.01,33.92,24.11
37.28,65.16,9.84
17.91,15.25,16.57
-6.84,60.26,14.34
11.42,30.07,2.4
-7.53,64.4,40.92
32.2,80.29,38.27
23.05,51.98,31.47
35.32,17.91,14.89
36.86,89.16,4.47
-7.47,71.54,41.55
27.21,58.63,15.04
0.27,16.94,39.65
39.43,74.45,14.84
-3.34,37.47,29.1
5.0,15.59,5.3
1.16,84.56,42.83
23.4,37.95,24.74
2.23,72.91,2.89
-2.6,58.15,22.54
-7.3,29.47,17.76
-7.75,33.16,28.6
37.91,47.99,13.2
34.76,49.64,13.49
21.88,36.61,14.66
33.26,74.41,30.5
39.24,25.44,9.63
4.8,50.37,16.41
27.82,46.03,10.59
17.77,59.37,38.52
-8.7,86.05,20.54
2.47,24.37,18.53
-13.78,31.95,43.97
38.27,43.16,0.91
4.96,66.85,25.82
22.52,26.6,40.93
37.94,17.02,23.95
39.15,56.12,29.49
10.08,47.06,30.23
-12.68,39.78,26.27
37.88,57.48,0.5
-12.54,87.5,6.41
28.33,31.74,2.23
-14.41,36.6,31.99
29.45,77.98,19.66
3.33,24.72,6.8
12.5,91.86,41.16
-13.02,71.44,39.78
-10.83,38.87,41.17
-1.42,27.88,5.54
13.16,59.23,13.17
32.67,50.46,25.89
-12.9,64.43,31.36
34.37,44.81,11.36
-5.57,65.56,9.43
2.38,18.41,34.07
22.96,15.85,42.73
36.04,39.29,24.8
-2.07,82.53,37.01
7.08,49.35,29.43
0.36,58.15,29.89
21.48,63.57,21.86
28.91,29.2,28.29
16.32,31.07,5.11
-1.69,83.15,0.22
-5.52,78.58,43.72
-8.54,32.85,28.32
29.85,54.77,14.22
-11.19,27.84,17.05
35.37,47.28,2.38
3.34,84.84,21.7
18.94,80.82,4.87
25.28,80.76,18.63
21.0,86.32,9.42
-0.11,57.67,37.68
28.47,72.48,5.24
0.35,51.84,1.58
-1.75,48.71,35.2
4.34,62.01,30.08
19.73,71.6,20.52
18.96,53.39,35.45
36.22,31.74,30.3
-3.93,31.53,29.01
28.24,54.88,40.85
-9.12,34.67,40.71
17.4,80.7,40.29
37.89,72.28,4.07
39.91,47.0,18.7
-7.76,81.06,3.69
-12.25,79.74,12.17
10.99,74.1,21.62
5.69,68.41,17.08
17.4,19.03,40.05
39.84,80.65,44.88
-5.35,92.33,21.65
-6.05,41.43,19.65
17.88,40.16,14.46
21.36,76.09,34.52
4.46,24.76,42.09
19.63,74.95,22.13
32.32,15.91,30.63
23.5,83.69,5.65
-14.43,54.42,14.08
5.71,70.02,0.58
-14.79,80.21,39.88
-7.66,91.68,18.45
17.24,30.04,27.84
15.04,70.15,9.3
-10.15,74.31,15.92
-13.0,50.8,30.53
11.96,53.37,15.9
-4.5,89.94,23.47
33.97,58.95,41.54
-8.5,55.97,6.77
-7.46,56.48,9.44
-11.01,88.5,26.32
5.66,42.21,44.04
37.22,82.86,1.01
12.11,54.45,21.61
1.62,77.15,39.81
2.09,58.41,26.09
28.11,17.16,24.49
-14.92,91.67,12.61
4.11,85.68,16.92
8.3,82.13,22.92
25.49,55.89,30.4
29.45,60.78,27.68
18.43,37.77,27.7
14.14,72.12,21.95
36.43,74.64,20.1
8.01,54.9,20.32
39.11,79.09,21.52
24.92,52.31,29.25
-11.26,55.98,19.47
5.15,59.76,39.02
29.98,45.81,22.32
9.17,52.92,8.71
39.16,90.82,28.21
-2.33,24.34,2.87
37.37,50.46,6.12
20.45,80.45,19.16
34.52,29.66,13.15
-1.68,39.07,16.96
24.03,40.72,33.31
20.23,29.31,34.81
5.04,36.16,40.85
4.02,50.93,9.97
-12.42,25.06,37.25
-2.91,63.21,18.79
34.86,86.53,14.43
4.54,17.47,43.36
20.04,66.3,22.84
7.1,64.48,15.67
18.63,29.79,32.93
35.13,56.38,29.6
18.16,31.36,12.05
28.85,91.88,22.42
-11.89,33.07,25.79
1.96,75.2,35.76
39.1,61.85,21.86
18.05,37.27,22.83
1.2,57.07,12.4
27.82,89.59,7.23
24.71,73.22,23.15
36.8,61.48,33.44
37.59,38.76,0.3
26.59,25.37,23.21
-13.05,43.04,6.77
-13.73,22.98,8.8
31.5,19.47,15.79
29.46,40.11,26.83
39.87,58.64,36.01
15.09,63.17,31.28
-8.17,48.88,41.42
-12.79,46.55,30.14
14.85,83.33,13.61
-10.04,67.68,31.13
35.96,50.26,31.88
-4.15,29.29,26.07
25.57,54.49,28.94
25.86,60.07,38.2
-5.37,68.06,3.68
22.22,45.41,11.6
-1.87,30.5,6.85
8.76,53.17,20.79
20.52,33.96,23.14
32.2,29.92,14.78
-11.31,69.62,33.64
-13.98,64.63,25.01
3.79,32.36,39.73
24.91,62.72,10.77
-2.17,16.26,34.04
12.23,85.91,5.67
-11.34,41.94,36.24
28.85,17.59,21.49
21.82,79.09,17.33
34.36,75.5,26.9
34.59,58.88,43.92
25.38,76.97,25.41
12.59,66.69,11.49
39.84,56.16,23.86
37.37,45.7,5.47
8.61,65.3,39.39
-9.93,21.33,7.76
12.95,88.09,34.5
17.58,78.66,43.9
39.85,73.07,6.32
29.5,87.28,39.38
-6.17,40.95,22.33
